Year,State Name,Dist Name,Crop,Min_Temp,Max_Temp,Avg_Temp,Rainfall,Actual_Yield,Predicted_Yield,Resilience_Index,Resilience_Class
2002,Gujarat,Surendranagar,chickpea,20.0,20.0,20.0,600.0,268.0,639.0,0.42,Vulnerable
2002,Gujarat,Surendranagar,cotton,28.0,28.0,28.0,700.0,99.0,142.0,0.7,Moderately Resilient
2002,Gujarat,Surendranagar,rice,25.0,25.0,25.0,1200.0,1400.0,831.0,1.68,Highly Resilient
2002,Gujarat,Vadodara / Baroda,chickpea,20.0,20.0,20.0,600.0,529.0,597.0,0.89,Moderately Resilient
2002,Gujarat,Vadodara / Baroda,cotton,28.0,28.0,28.0,700.0,265.0,221.0,1.2,Highly Resilient
2002,Gujarat,Vadodara / Baroda,maize,22.0,22.0,22.0,800.0,1593.0,1731.0,0.92,Highly Resilient
2002,Gujarat,Vadodara / Baroda,rice,25.0,25.0,25.0,1200.0,1032.0,1378.0,0.75,Moderately Resilient
2002,Gujarat,Valsad,chickpea,20.0,20.0,20.0,600.0,562.0,668.0,0.84,Moderately Resilient
2002,Gujarat,Valsad,rice,25.0,25.0,25.0,1200.0,1934.0,1932.0,1.0,Highly Resilient
2002,Haryana,Ambala,chickpea,20.0,20.0,20.0,600.0,1000.0,858.0,1.17,Highly Resilient
2002,Haryana,Ambala,maize,22.0,22.0,22.0,800.0,1942.0,1715.0,1.13,Highly Resilient
2002,Haryana,Ambala,rice,25.0,25.0,25.0,1200.0,2981.0,1870.0,1.59,Highly Resilient
2002,Haryana,Gurgaon,chickpea,20.0,20.0,20.0,600.0,1429.0,937.0,1.52,Highly Resilient
2002,Haryana,Gurgaon,maize,22.0,22.0,22.0,800.0,2222.0,1818.0,1.22,Highly Resilient
2002,Haryana,Gurgaon,rice,25.0,25.0,25.0,1200.0,2705.0,1642.0,1.65,Highly Resilient
2002,Haryana,Hissar,chickpea,20.0,20.0,20.0,600.0,733.0,712.0,1.03,Highly Resilient
2002,Haryana,Hissar,cotton,28.0,28.0,28.0,700.0,363.0,281.0,1.29,Highly Resilient
2002,Haryana,Hissar,rice,25.0,25.0,25.0,1200.0,2909.0,2079.0,1.4,Highly Resilient
2002,Haryana,Jind,chickpea,20.0,20.0,20.0,600.0,1529.0,1028.0,1.49,Highly Resilient
2002,Haryana,Jind,cotton,28.0,28.0,28.0,700.0,221.0,210.0,1.05,Highly Resilient
2002,Haryana,Jind,rice,25.0,25.0,25.0,1200.0,2101.0,1906.0,1.1,Highly Resilient
2002,Haryana,Karnal,cotton,28.0,28.0,28.0,700.0,239.0,199.0,1.2,Highly Resilient
2002,Haryana,Karnal,rice,25.0,25.0,25.0,1200.0,2816.0,2623.0,1.07,Highly Resilient
2002,Haryana,Mahendragarh / Narnaul,chickpea,20.0,20.0,20.0,600.0,701.0,863.0,0.81,Moderately Resilient
2002,Haryana,Mahendragarh / Narnaul,cotton,28.0,28.0,28.0,700.0,225.0,202.0,1.11,Highly Resilient
2002,Haryana,Mahendragarh / Narnaul,rice,25.0,25.0,25.0,1200.0,2568.0,1998.0,1.28,Highly Resilient
2002,Haryana,Rohtak,chickpea,20.0,20.0,20.0,600.0,922.0,811.0,1.14,Highly Resilient
2002,Haryana,Rohtak,cotton,28.0,28.0,28.0,700.0,237.0,244.0,0.97,Highly Resilient
2002,Haryana,Rohtak,rice,25.0,25.0,25.0,1200.0,2123.0,1574.0,1.35,Highly Resilient
2002,Himachal Pradesh,Bilashpur,chickpea,20.0,20.0,20.0,600.0,480.0,698.0,0.69,Vulnerable
2002,Himachal Pradesh,Bilashpur,maize,22.0,22.0,22.0,800.0,1450.0,1833.0,0.79,Moderately Resilient
2002,Himachal Pradesh,Bilashpur,rice,25.0,25.0,25.0,1200.0,444.0,649.0,0.68,Vulnerable
2002,Himachal Pradesh,Chamba,maize,22.0,22.0,22.0,800.0,1963.0,1926.0,1.02,Highly Resilient
2002,Himachal Pradesh,Chamba,rice,25.0,25.0,25.0,1200.0,1779.0,1264.0,1.41,Highly Resilient
2002,Himachal Pradesh,Kangra,chickpea,20.0,20.0,20.0,600.0,793.0,731.0,1.08,Highly Resilient
2002,Himachal Pradesh,Kangra,cotton,28.0,28.0,28.0,700.0,500.0,496.0,1.01,Highly Resilient
2002,Himachal Pradesh,Kangra,maize,22.0,22.0,22.0,800.0,1335.0,1551.0,0.86,Moderately Resilient
2002,Himachal Pradesh,Kangra,rice,25.0,25.0,25.0,1200.0,931.0,1473.0,0.63,Vulnerable
2002,Himachal Pradesh,Kinnaur,maize,22.0,22.0,22.0,800.0,1618.0,1436.0,1.13,Highly Resilient
2002,Himachal Pradesh,Kinnaur,rice,25.0,25.0,25.0,1200.0,1000.0,1042.0,0.96,Highly Resilient
2002,Himachal Pradesh,Kullu,chickpea,20.0,20.0,20.0,600.0,143.0,519.0,0.28,Vulnerable
2002,Himachal Pradesh,Kullu,maize,22.0,22.0,22.0,800.0,964.0,1263.0,0.76,Moderately Resilient
2002,Himachal Pradesh,Kullu,rice,25.0,25.0,25.0,1200.0,1616.0,1519.0,1.06,Highly Resilient
2002,Himachal Pradesh,Lahul & Spiti,maize,22.0,22.0,22.0,800.0,1600.0,1517.0,1.05,Highly Resilient
2002,Himachal Pradesh,Mandi,chickpea,20.0,20.0,20.0,600.0,1000.0,927.0,1.08,Highly Resilient
2002,Himachal Pradesh,Mandi,maize,22.0,22.0,22.0,800.0,2078.0,2031.0,1.02,Highly Resilient
2002,Himachal Pradesh,Mandi,rice,25.0,25.0,25.0,1200.0,1073.0,1395.0,0.77,Moderately Resilient
2002,Himachal Pradesh,Shimla,chickpea,20.0,20.0,20.0,600.0,1000.0,685.0,1.46,Highly Resilient
2002,Himachal Pradesh,Shimla,maize,22.0,22.0,22.0,800.0,1503.0,1653.0,0.91,Highly Resilient
2002,Himachal Pradesh,Shimla,rice,25.0,25.0,25.0,1200.0,854.0,1060.0,0.81,Moderately Resilient
2002,Himachal Pradesh,Sirmaur,chickpea,20.0,20.0,20.0,600.0,824.0,754.0,1.09,Highly Resilient
2002,Himachal Pradesh,Sirmaur,maize,22.0,22.0,22.0,800.0,2327.0,1762.0,1.32,Highly Resilient
2002,Himachal Pradesh,Sirmaur,rice,25.0,25.0,25.0,1200.0,1100.0,907.0,1.21,Highly Resilient
2002,Himachal Pradesh,Solan,chickpea,20.0,20.0,20.0,600.0,909.0,835.0,1.09,Highly Resilient
2002,Himachal Pradesh,Solan,maize,22.0,22.0,22.0,800.0,1624.0,1386.0,1.17,Highly Resilient
2002,Himachal Pradesh,Solan,rice,25.0,25.0,25.0,1200.0,1592.0,1269.0,1.25,Highly Resilient
2002,Jharkhand,Dhanbad,maize,22.0,22.0,22.0,800.0,1004.0,1241.0,0.81,Moderately Resilient
2002,Jharkhand,Dhanbad,rice,25.0,25.0,25.0,1200.0,1393.0,1689.0,0.82,Moderately Resilient
2002,Jharkhand,Hazaribagh,chickpea,20.0,20.0,20.0,600.0,843.0,752.0,1.12,Highly Resilient
2002,Jharkhand,Hazaribagh,maize,22.0,22.0,22.0,800.0,1042.0,1361.0,0.77,Moderately Resilient
2002,Jharkhand,Hazaribagh,rice,25.0,25.0,25.0,1200.0,1509.0,1762.0,0.86,Moderately Resilient
2002,Jharkhand,Palamau,chickpea,20.0,20.0,20.0,600.0,803.0,857.0,0.94,Highly Resilient
2002,Jharkhand,Palamau,maize,22.0,22.0,22.0,800.0,1152.0,1381.0,0.83,Moderately Resilient
2002,Jharkhand,Palamau,rice,25.0,25.0,25.0,1200.0,1077.0,1317.0,0.82,Moderately Resilient
2002,Jharkhand,Ranchi,chickpea,20.0,20.0,20.0,600.0,693.0,720.0,0.96,Highly Resilient
2002,Jharkhand,Ranchi,maize,22.0,22.0,22.0,800.0,1122.0,1619.0,0.69,Vulnerable
2002,Jharkhand,Ranchi,rice,25.0,25.0,25.0,1200.0,1053.0,1839.0,0.57,Vulnerable
2002,Jharkhand,Santhal Paragana / Dumka,chickpea,20.0,20.0,20.0,600.0,1152.0,771.0,1.49,Highly Resilient
2002,Jharkhand,Santhal Paragana / Dumka,maize,22.0,22.0,22.0,800.0,1407.0,1346.0,1.05,Highly Resilient
2002,Jharkhand,Santhal Paragana / Dumka,rice,25.0,25.0,25.0,1200.0,1985.0,2006.0,0.99,Highly Resilient
2002,Jharkhand,Singhbhum,chickpea,20.0,20.0,20.0,600.0,818.0,835.0,0.98,Highly Resilient
2002,Jharkhand,Singhbhum,maize,22.0,22.0,22.0,800.0,820.0,1206.0,0.68,Vulnerable
2002,Jharkhand,Singhbhum,rice,25.0,25.0,25.0,1200.0,1258.0,1597.0,0.79,Moderately Resilient
2002,Karnataka,Bangalore,maize,22.0,22.0,22.0,800.0,3165.0,1936.0,1.63,Highly Resilient
2002,Karnataka,Bangalore,rice,25.0,25.0,25.0,1200.0,2245.0,1471.0,1.53,Highly Resilient
2002,Karnataka,Belgaum,chickpea,20.0,20.0,20.0,600.0,364.0,675.0,0.54,Vulnerable
2002,Karnataka,Belgaum,cotton,28.0,28.0,28.0,700.0,183.0,197.0,0.93,Highly Resilient
2002,Karnataka,Belgaum,maize,22.0,22.0,22.0,800.0,2047.0,2064.0,0.99,Highly Resilient
2002,Karnataka,Belgaum,rice,25.0,25.0,25.0,1200.0,580.0,1189.0,0.49,Vulnerable
2002,Karnataka,Bellary,chickpea,20.0,20.0,20.0,600.0,614.0,724.0,0.85,Moderately Resilient
2002,Karnataka,Bellary,cotton,28.0,28.0,28.0,700.0,188.0,200.0,0.94,Highly Resilient
2002,Karnataka,Bellary,maize,22.0,22.0,22.0,800.0,2280.0,1960.0,1.16,Highly Resilient
2002,Karnataka,Bellary,rice,25.0,25.0,25.0,1200.0,3270.0,2786.0,1.17,Highly Resilient
2002,Karnataka,Bidar,chickpea,20.0,20.0,20.0,600.0,631.0,834.0,0.76,Moderately Resilient
2002,Karnataka,Bidar,cotton,28.0,28.0,28.0,700.0,277.0,202.0,1.37,Highly Resilient
2002,Karnataka,Bidar,maize,22.0,22.0,22.0,800.0,1472.0,1445.0,1.02,Highly Resilient
2002,Karnataka,Bidar,rice,25.0,25.0,25.0,1200.0,565.0,774.0,0.73,Moderately Resilient
2002,Karnataka,Bijapur / Vijayapura,chickpea,20.0,20.0,20.0,600.0,595.0,651.0,0.91,Highly Resilient
2002,Karnataka,Bijapur / Vijayapura,cotton,28.0,28.0,28.0,700.0,236.0,236.0,1.0,Highly Resilient
2002,Karnataka,Bijapur / Vijayapura,maize,22.0,22.0,22.0,800.0,2911.0,2259.0,1.29,Highly Resilient
2002,Karnataka,Bijapur / Vijayapura,rice,25.0,25.0,25.0,1200.0,1800.0,1537.0,1.17,Highly Resilient
2002,Karnataka,Chickmagalur,chickpea,20.0,20.0,20.0,600.0,436.0,622.0,0.7,Moderately Resilient
2002,Karnataka,Chickmagalur,cotton,28.0,28.0,28.0,700.0,193.0,166.0,1.16,Highly Resilient
2002,Karnataka,Chickmagalur,maize,22.0,22.0,22.0,800.0,1728.0,1271.0,1.36,Highly Resilient
2002,Karnataka,Chickmagalur,rice,25.0,25.0,25.0,1200.0,1988.0,1998.0,1.0,Highly Resilient
2002,Karnataka,Chitradurga,chickpea,20.0,20.0,20.0,600.0,389.0,591.0,0.66,Vulnerable
2002,Karnataka,Chitradurga,cotton,28.0,28.0,28.0,700.0,200.0,180.0,1.11,Highly Resilient
2002,Karnataka,Chitradurga,maize,22.0,22.0,22.0,800.0,1553.0,1658.0,0.94,Highly Resilient
2002,Karnataka,Chitradurga,rice,25.0,25.0,25.0,1200.0,2832.0,2184.0,1.3,Highly Resilient
2002,Karnataka,Dakshina Kannada,rice,25.0,25.0,25.0,1200.0,2112.0,1956.0,1.08,Highly Resilient
2002,Karnataka,Dharwad,chickpea,20.0,20.0,20.0,600.0,221.0,468.0,0.47,Vulnerable
2002,Karnataka,Dharwad,cotton,28.0,28.0,28.0,700.0,95.0,200.0,0.47,Vulnerable
2002,Karnataka,Dharwad,maize,22.0,22.0,22.0,800.0,1921.0,1806.0,1.06,Highly Resilient
2002,Karnataka,Dharwad,rice,25.0,25.0,25.0,1200.0,400.0,1509.0,0.27,Vulnerable
2002,Karnataka,Gulbarga / Kalaburagi,chickpea,20.0,20.0,20.0,600.0,768.0,829.0,0.93,Highly Resilient
2002,Karnataka,Gulbarga / Kalaburagi,cotton,28.0,28.0,28.0,700.0,447.0,357.0,1.25,Highly Resilient
2002,Karnataka,Gulbarga / Kalaburagi,maize,22.0,22.0,22.0,800.0,2123.0,1852.0,1.15,Highly Resilient
2002,Karnataka,Gulbarga / Kalaburagi,rice,25.0,25.0,25.0,1200.0,2132.0,2101.0,1.01,Highly Resilient
2002,Karnataka,Hassan,chickpea,20.0,20.0,20.0,600.0,511.0,637.0,0.8,Moderately Resilient
2002,Karnataka,Hassan,cotton,28.0,28.0,28.0,700.0,89.0,137.0,0.65,Vulnerable
2002,Karnataka,Hassan,maize,22.0,22.0,22.0,800.0,3055.0,2136.0,1.43,Highly Resilient
2002,Karnataka,Hassan,rice,25.0,25.0,25.0,1200.0,1685.0,1806.0,0.93,Highly Resilient
2002,Karnataka,Kodagu / Coorg,maize,22.0,22.0,22.0,800.0,3996.0,2625.0,1.52,Highly Resilient
2002,Karnataka,Kodagu / Coorg,rice,25.0,25.0,25.0,1200.0,1979.0,1960.0,1.01,Highly Resilient
2002,Karnataka,Kolar,maize,22.0,22.0,22.0,800.0,1293.0,1393.0,0.93,Highly Resilient
2002,Karnataka,Kolar,rice,25.0,25.0,25.0,1200.0,1976.0,1773.0,1.11,Highly Resilient
2002,Karnataka,Mandya,chickpea,20.0,20.0,20.0,600.0,500.0,734.0,0.68,Vulnerable
2002,Karnataka,Mandya,maize,22.0,22.0,22.0,800.0,1854.0,1852.0,1.0,Highly Resilient
2002,Karnataka,Mandya,rice,25.0,25.0,25.0,1200.0,2838.0,2128.0,1.33,Highly Resilient
2002,Karnataka,Mysore,chickpea,20.0,20.0,20.0,600.0,483.0,854.0,0.57,Vulnerable
2002,Karnataka,Mysore,cotton,28.0,28.0,28.0,700.0,135.0,198.0,0.68,Vulnerable
2002,Karnataka,Mysore,maize,22.0,22.0,22.0,800.0,2465.0,1930.0,1.28,Highly Resilient
2002,Karnataka,Mysore,rice,25.0,25.0,25.0,1200.0,2756.0,2071.0,1.33,Highly Resilient
2002,Karnataka,Raichur,chickpea,20.0,20.0,20.0,600.0,320.0,701.0,0.46,Vulnerable
2002,Karnataka,Raichur,cotton,28.0,28.0,28.0,700.0,120.0,199.0,0.6,Vulnerable
2002,Karnataka,Raichur,maize,22.0,22.0,22.0,800.0,2216.0,1730.0,1.28,Highly Resilient
2002,Karnataka,Raichur,rice,25.0,25.0,25.0,1200.0,3482.0,2302.0,1.51,Highly Resilient
2002,Karnataka,Shimoge,chickpea,20.0,20.0,20.0,600.0,556.0,548.0,1.01,Highly Resilient
2002,Karnataka,Shimoge,cotton,28.0,28.0,28.0,700.0,250.0,261.0,0.96,Highly Resilient
2002,Karnataka,Shimoge,maize,22.0,22.0,22.0,800.0,3621.0,2604.0,1.39,Highly Resilient
2002,Karnataka,Shimoge,rice,25.0,25.0,25.0,1200.0,1543.0,1908.0,0.81,Moderately Resilient
2002,Karnataka,Tumkur,chickpea,20.0,20.0,20.0,600.0,511.0,636.0,0.8,Moderately Resilient
2002,Karnataka,Tumkur,cotton,28.0,28.0,28.0,700.0,314.0,247.0,1.27,Highly Resilient
2002,Karnataka,Tumkur,maize,22.0,22.0,22.0,800.0,1498.0,1663.0,0.9,Highly Resilient
2002,Karnataka,Tumkur,rice,25.0,25.0,25.0,1200.0,2502.0,2279.0,1.1,Highly Resilient
2002,Karnataka,Uttara Kannada,chickpea,20.0,20.0,20.0,600.0,1000.0,979.0,1.02,Highly Resilient
2002,Karnataka,Uttara Kannada,cotton,28.0,28.0,28.0,700.0,236.0,231.0,1.02,Highly Resilient
2002,Karnataka,Uttara Kannada,maize,22.0,22.0,22.0,800.0,1500.0,1368.0,1.1,Highly Resilient
2002,Karnataka,Uttara Kannada,rice,25.0,25.0,25.0,1200.0,1203.0,1864.0,0.65,Vulnerable
2002,Kerala,Alappuzha,rice,25.0,25.0,25.0,1200.0,3089.0,2465.0,1.25,Highly Resilient
2002,Kerala,Eranakulam,rice,25.0,25.0,25.0,1200.0,1907.0,1744.0,1.09,Highly Resilient
2002,Kerala,Kannur,rice,25.0,25.0,25.0,1200.0,2055.0,1590.0,1.29,Highly Resilient
2002,Kerala,Kollam,rice,25.0,25.0,25.0,1200.0,2233.0,2108.0,1.06,Highly Resilient
2002,Kerala,Kottayam,rice,25.0,25.0,25.0,1200.0,2468.0,1902.0,1.3,Highly Resilient
2002,Kerala,Kozhikode,rice,25.0,25.0,25.0,1200.0,2034.0,1718.0,1.18,Highly Resilient
2002,Kerala,Malappuram,rice,25.0,25.0,25.0,1200.0,1981.0,1715.0,1.16,Highly Resilient
2002,Kerala,Palakkad,cotton,28.0,28.0,28.0,700.0,274.0,235.0,1.16,Highly Resilient
2002,Kerala,Palakkad,rice,25.0,25.0,25.0,1200.0,2104.0,1667.0,1.26,Highly Resilient
2002,Kerala,Thiruvananthapuram,rice,25.0,25.0,25.0,1200.0,2199.0,1753.0,1.25,Highly Resilient
2002,Kerala,Thrissur,rice,25.0,25.0,25.0,1200.0,2342.0,1780.0,1.32,Highly Resilient
2002,Madhya Pradesh,Balaghat,chickpea,20.0,20.0,20.0,600.0,867.0,857.0,1.01,Highly Resilient
2002,Madhya Pradesh,Balaghat,maize,22.0,22.0,22.0,800.0,2159.0,1680.0,1.29,Highly Resilient
2002,Madhya Pradesh,Balaghat,rice,25.0,25.0,25.0,1200.0,840.0,2039.0,0.41,Vulnerable
2002,Madhya Pradesh,Betul,chickpea,20.0,20.0,20.0,600.0,465.0,713.0,0.65,Vulnerable
2002,Madhya Pradesh,Betul,cotton,28.0,28.0,28.0,700.0,82.0,154.0,0.53,Vulnerable
2002,Madhya Pradesh,Betul,maize,22.0,22.0,22.0,800.0,2221.0,1740.0,1.28,Highly Resilient
2002,Madhya Pradesh,Betul,rice,25.0,25.0,25.0,1200.0,683.0,1333.0,0.51,Vulnerable
2002,Madhya Pradesh,Bhind,chickpea,20.0,20.0,20.0,600.0,1005.0,849.0,1.18,Highly Resilient
2002,Madhya Pradesh,Bhind,rice,25.0,25.0,25.0,1200.0,2328.0,1790.0,1.3,Highly Resilient
2002,Madhya Pradesh,Chhatarpur,chickpea,20.0,20.0,20.0,600.0,986.0,823.0,1.2,Highly Resilient
2002,Madhya Pradesh,Chhatarpur,maize,22.0,22.0,22.0,800.0,833.0,1771.0,0.47,Vulnerable
2002,Madhya Pradesh,Chhatarpur,rice,25.0,25.0,25.0,1200.0,446.0,1005.0,0.44,Vulnerable
2002,Madhya Pradesh,Chhindwara,chickpea,20.0,20.0,20.0,600.0,807.0,760.0,1.06,Highly Resilient
2002,Madhya Pradesh,Chhindwara,cotton,28.0,28.0,28.0,700.0,240.0,205.0,1.17,Highly Resilient
2002,Madhya Pradesh,Chhindwara,maize,22.0,22.0,22.0,800.0,2664.0,2315.0,1.15,Highly Resilient
2002,Madhya Pradesh,Chhindwara,rice,25.0,25.0,25.0,1200.0,433.0,748.0,0.58,Vulnerable
2002,Madhya Pradesh,Damoh,chickpea,20.0,20.0,20.0,600.0,204.0,430.0,0.47,Vulnerable
2002,Madhya Pradesh,Damoh,maize,22.0,22.0,22.0,800.0,1773.0,1852.0,0.96,Highly Resilient
2002,Madhya Pradesh,Damoh,rice,25.0,25.0,25.0,1200.0,291.0,1187.0,0.25,Vulnerable
2002,Madhya Pradesh,Datia,chickpea,20.0,20.0,20.0,600.0,1367.0,1057.0,1.29,Highly Resilient
2002,Madhya Pradesh,Datia,maize,22.0,22.0,22.0,800.0,1143.0,1308.0,0.87,Moderately Resilient
2002,Madhya Pradesh,Datia,rice,25.0,25.0,25.0,1200.0,667.0,508.0,1.31,Highly Resilient
2002,Madhya Pradesh,Dewas,chickpea,20.0,20.0,20.0,600.0,1085.0,800.0,1.36,Highly Resilient
2002,Madhya Pradesh,Dewas,cotton,28.0,28.0,28.0,700.0,117.0,166.0,0.7,Moderately Resilient
2002,Madhya Pradesh,Dewas,maize,22.0,22.0,22.0,800.0,1745.0,1733.0,1.01,Highly Resilient
2002,Madhya Pradesh,Dewas,rice,25.0,25.0,25.0,1200.0,500.0,539.0,0.93,Highly Resilient
2002,Madhya Pradesh,Dhar,chickpea,20.0,20.0,20.0,600.0,633.0,731.0,0.87,Moderately Resilient
2002,Madhya Pradesh,Dhar,cotton,28.0,28.0,28.0,700.0,135.0,160.0,0.85,Moderately Resilient
2002,Madhya Pradesh,Dhar,maize,22.0,22.0,22.0,800.0,2178.0,1922.0,1.13,Highly Resilient
2002,Madhya Pradesh,Dhar,rice,25.0,25.0,25.0,1200.0,519.0,816.0,0.64,Vulnerable
2002,Madhya Pradesh,Guna,chickpea,20.0,20.0,20.0,600.0,409.0,528.0,0.78,Moderately Resilient
2002,Madhya Pradesh,Guna,maize,22.0,22.0,22.0,800.0,632.0,1183.0,0.53,Vulnerable
2002,Madhya Pradesh,Guna,rice,25.0,25.0,25.0,1200.0,312.0,714.0,0.44,Vulnerable
2002,Madhya Pradesh,Gwalior,chickpea,20.0,20.0,20.0,600.0,973.0,985.0,0.99,Highly Resilient
2002,Madhya Pradesh,Gwalior,maize,22.0,22.0,22.0,800.0,1000.0,1153.0,0.87,Moderately Resilient
2002,Madhya Pradesh,Gwalior,rice,25.0,25.0,25.0,1200.0,899.0,1309.0,0.69,Vulnerable
2002,Madhya Pradesh,Hoshangabad,chickpea,20.0,20.0,20.0,600.0,1126.0,953.0,1.18,Highly Resilient
2002,Madhya Pradesh,Hoshangabad,cotton,28.0,28.0,28.0,700.0,92.0,149.0,0.62,Vulnerable
2002,Madhya Pradesh,Hoshangabad,maize,22.0,22.0,22.0,800.0,2229.0,1695.0,1.31,Highly Resilient
2002,Madhya Pradesh,Hoshangabad,rice,25.0,25.0,25.0,1200.0,1264.0,1021.0,1.24,Highly Resilient
2002,Madhya Pradesh,Indore,chickpea,20.0,20.0,20.0,600.0,650.0,763.0,0.85,Moderately Resilient
2002,Madhya Pradesh,Indore,maize,22.0,22.0,22.0,800.0,1469.0,1441.0,1.02,Highly Resilient
2002,Madhya Pradesh,Jabalpur,chickpea,20.0,20.0,20.0,600.0,560.0,716.0,0.78,Moderately Resilient
2002,Madhya Pradesh,Jabalpur,maize,22.0,22.0,22.0,800.0,1905.0,1601.0,1.19,Highly Resilient
2002,Madhya Pradesh,Jabalpur,rice,25.0,25.0,25.0,1200.0,567.0,1621.0,0.35,Vulnerable
2002,Madhya Pradesh,Jhabua,chickpea,20.0,20.0,20.0,600.0,641.0,689.0,0.93,Highly Resilient
2002,Madhya Pradesh,Jhabua,cotton,28.0,28.0,28.0,700.0,74.0,170.0,0.44,Vulnerable
2002,Madhya Pradesh,Jhabua,maize,22.0,22.0,22.0,800.0,1721.0,1920.0,0.9,Moderately Resilient
2002,Madhya Pradesh,Jhabua,rice,25.0,25.0,25.0,1200.0,436.0,599.0,0.73,Moderately Resilient
2002,Madhya Pradesh,Khandwa / East Nimar,chickpea,20.0,20.0,20.0,600.0,938.0,805.0,1.16,Highly Resilient
2002,Madhya Pradesh,Khandwa / East Nimar,cotton,28.0,28.0,28.0,700.0,97.0,172.0,0.56,Vulnerable
2002,Madhya Pradesh,Khandwa / East Nimar,maize,22.0,22.0,22.0,800.0,2677.0,1983.0,1.35,Highly Resilient
2002,Madhya Pradesh,Khandwa / East Nimar,rice,25.0,25.0,25.0,1200.0,758.0,1642.0,0.46,Vulnerable
2002,Madhya Pradesh,Khargone / West Nimar,chickpea,20.0,20.0,20.0,600.0,662.0,765.0,0.87,Moderately Resilient
2002,Madhya Pradesh,Khargone / West Nimar,cotton,28.0,28.0,28.0,700.0,109.0,194.0,0.56,Vulnerable
2002,Madhya Pradesh,Khargone / West Nimar,maize,22.0,22.0,22.0,800.0,2094.0,2019.0,1.04,Highly Resilient
2002,Madhya Pradesh,Khargone / West Nimar,rice,25.0,25.0,25.0,1200.0,506.0,534.0,0.95,Highly Resilient
2002,Madhya Pradesh,Mandla,chickpea,20.0,20.0,20.0,600.0,623.0,753.0,0.83,Moderately Resilient
2002,Madhya Pradesh,Mandla,maize,22.0,22.0,22.0,800.0,1736.0,1647.0,1.05,Highly Resilient
2002,Madhya Pradesh,Mandla,rice,25.0,25.0,25.0,1200.0,530.0,1693.0,0.31,Vulnerable
2002,Madhya Pradesh,Mandsaur,chickpea,20.0,20.0,20.0,600.0,610.0,678.0,0.9,Moderately Resilient
2002,Madhya Pradesh,Mandsaur,cotton,28.0,28.0,28.0,700.0,100.0,207.0,0.48,Vulnerable
2002,Madhya Pradesh,Mandsaur,maize,22.0,22.0,22.0,800.0,1691.0,1714.0,0.99,Highly Resilient
2002,Madhya Pradesh,Morena,chickpea,20.0,20.0,20.0,600.0,1066.0,772.0,1.38,Highly Resilient
2002,Madhya Pradesh,Morena,maize,22.0,22.0,22.0,800.0,333.0,972.0,0.34,Vulnerable
2002,Madhya Pradesh,Morena,rice,25.0,25.0,25.0,1200.0,926.0,816.0,1.13,Highly Resilient
2002,Madhya Pradesh,Narsinghpur,chickpea,20.0,20.0,20.0,600.0,746.0,819.0,0.91,Highly Resilient
2002,Madhya Pradesh,Narsinghpur,maize,22.0,22.0,22.0,800.0,2833.0,1771.0,1.6,Highly Resilient
2002,Madhya Pradesh,Narsinghpur,rice,25.0,25.0,25.0,1200.0,700.0,1100.0,0.64,Vulnerable
2002,Madhya Pradesh,Panna,chickpea,20.0,20.0,20.0,600.0,585.0,571.0,1.02,Highly Resilient
2002,Madhya Pradesh,Panna,maize,22.0,22.0,22.0,800.0,917.0,1301.0,0.7,Moderately Resilient
2002,Madhya Pradesh,Panna,rice,25.0,25.0,25.0,1200.0,323.0,972.0,0.33,Vulnerable
2002,Madhya Pradesh,Raisen,chickpea,20.0,20.0,20.0,600.0,1029.0,887.0,1.16,Highly Resilient
2002,Madhya Pradesh,Raisen,maize,22.0,22.0,22.0,800.0,2355.0,2138.0,1.1,Highly Resilient
2002,Madhya Pradesh,Raisen,rice,25.0,25.0,25.0,1200.0,547.0,856.0,0.64,Vulnerable
2002,Madhya Pradesh,Rajgarh,chickpea,20.0,20.0,20.0,600.0,892.0,782.0,1.14,Highly Resilient
2002,Madhya Pradesh,Rajgarh,maize,22.0,22.0,22.0,800.0,808.0,1462.0,0.55,Vulnerable
2002,Madhya Pradesh,Rajgarh,rice,25.0,25.0,25.0,1200.0,273.0,484.0,0.56,Vulnerable
2002,Madhya Pradesh,Ratlam,chickpea,20.0,20.0,20.0,600.0,326.0,577.0,0.56,Vulnerable
2002,Madhya Pradesh,Ratlam,cotton,28.0,28.0,28.0,700.0,112.0,187.0,0.6,Vulnerable
2002,Madhya Pradesh,Ratlam,maize,22.0,22.0,22.0,800.0,1302.0,1702.0,0.76,Moderately Resilient
2002,Madhya Pradesh,Ratlam,rice,25.0,25.0,25.0,1200.0,536.0,896.0,0.6,Vulnerable
2002,Madhya Pradesh,Rewa,chickpea,20.0,20.0,20.0,600.0,1018.0,830.0,1.23,Highly Resilient
2002,Madhya Pradesh,Rewa,maize,22.0,22.0,22.0,800.0,1273.0,1327.0,0.96,Highly Resilient
2002,Madhya Pradesh,Rewa,rice,25.0,25.0,25.0,1200.0,684.0,1668.0,0.41,Vulnerable
2002,Madhya Pradesh,Sagar,chickpea,20.0,20.0,20.0,600.0,276.0,403.0,0.68,Vulnerable
2002,Madhya Pradesh,Sagar,maize,22.0,22.0,22.0,800.0,1378.0,1442.0,0.96,Highly Resilient
