Year,State Name,Dist Name,Crop,Min_Temp,Max_Temp,Avg_Temp,Rainfall,Actual_Yield,Predicted_Yield,Resilience_Index,Resilience_Class
2000,Telangana,Warangal,maize,22.0,22.0,22.0,800.0,2560.0,2561.0,1.0,Highly Resilient
2000,Telangana,Warangal,rice,25.0,25.0,25.0,1200.0,2888.0,2888.0,1.0,Highly Resilient
2001,Andhra Pradesh,Ananthapur,chickpea,20.0,20.0,20.0,600.0,1047.0,1045.0,1.0,Highly Resilient
2001,Andhra Pradesh,Ananthapur,cotton,28.0,28.0,28.0,700.0,180.0,180.0,1.0,Highly Resilient
2001,Andhra Pradesh,Ananthapur,maize,22.0,22.0,22.0,800.0,3222.0,3222.0,1.0,Highly Resilient
2001,Andhra Pradesh,Ananthapur,rice,25.0,25.0,25.0,1200.0,2881.0,2881.0,1.0,Highly Resilient
2001,Andhra Pradesh,Chittoor,chickpea,20.0,20.0,20.0,600.0,1000.0,1001.0,1.0,Highly Resilient
2001,Andhra Pradesh,Chittoor,maize,22.0,22.0,22.0,800.0,3447.0,3447.0,1.0,Highly Resilient
2001,Andhra Pradesh,Chittoor,rice,25.0,25.0,25.0,1200.0,2613.0,2613.0,1.0,Highly Resilient
2001,Andhra Pradesh,East Godavari,chickpea,20.0,20.0,20.0,600.0,1667.0,1667.0,1.0,Highly Resilient
2001,Andhra Pradesh,East Godavari,cotton,28.0,28.0,28.0,700.0,444.0,444.0,1.0,Highly Resilient
2001,Andhra Pradesh,East Godavari,maize,22.0,22.0,22.0,800.0,5271.0,5268.0,1.0,Highly Resilient
2001,Andhra Pradesh,East Godavari,rice,25.0,25.0,25.0,1200.0,3440.0,3439.0,1.0,Highly Resilient
2001,Andhra Pradesh,Guntur,chickpea,20.0,20.0,20.0,600.0,1874.0,1873.0,1.0,Highly Resilient
2001,Andhra Pradesh,Guntur,cotton,28.0,28.0,28.0,700.0,482.0,482.0,1.0,Highly Resilient
2001,Andhra Pradesh,Guntur,maize,22.0,22.0,22.0,800.0,5070.0,5069.0,1.0,Highly Resilient
2001,Andhra Pradesh,Guntur,rice,25.0,25.0,25.0,1200.0,3519.0,3518.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kadapa YSR,chickpea,20.0,20.0,20.0,600.0,1261.0,1258.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kadapa YSR,cotton,28.0,28.0,28.0,700.0,184.0,184.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kadapa YSR,maize,22.0,22.0,22.0,800.0,4250.0,4248.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kadapa YSR,rice,25.0,25.0,25.0,1200.0,2575.0,2575.0,1.0,Highly Resilient
2001,Andhra Pradesh,Krishna,chickpea,20.0,20.0,20.0,600.0,2000.0,2003.0,1.0,Highly Resilient
2001,Andhra Pradesh,Krishna,cotton,28.0,28.0,28.0,700.0,373.0,373.0,1.0,Highly Resilient
2001,Andhra Pradesh,Krishna,maize,22.0,22.0,22.0,800.0,4097.0,4097.0,1.0,Highly Resilient
2001,Andhra Pradesh,Krishna,rice,25.0,25.0,25.0,1200.0,3123.0,3122.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kurnool,chickpea,20.0,20.0,20.0,600.0,1219.0,1213.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kurnool,cotton,28.0,28.0,28.0,700.0,186.0,186.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kurnool,maize,22.0,22.0,22.0,800.0,4347.0,4348.0,1.0,Highly Resilient
2001,Andhra Pradesh,Kurnool,rice,25.0,25.0,25.0,1200.0,2881.0,2881.0,1.0,Highly Resilient
2001,Andhra Pradesh,S.P.S. Nellore,chickpea,20.0,20.0,20.0,600.0,1874.0,1873.0,1.0,Highly Resilient
2001,Andhra Pradesh,S.P.S. Nellore,cotton,28.0,28.0,28.0,700.0,334.0,334.0,1.0,Highly Resilient
2001,Andhra Pradesh,S.P.S. Nellore,maize,22.0,22.0,22.0,800.0,4997.0,4997.0,1.0,Highly Resilient
2001,Andhra Pradesh,S.P.S. Nellore,rice,25.0,25.0,25.0,1200.0,3391.0,3391.0,1.0,Highly Resilient
2001,Andhra Pradesh,Srikakulam,chickpea,20.0,20.0,20.0,600.0,1833.0,1832.0,1.0,Highly Resilient
2001,Andhra Pradesh,Srikakulam,cotton,28.0,28.0,28.0,700.0,444.0,444.0,1.0,Highly Resilient
2001,Andhra Pradesh,Srikakulam,maize,22.0,22.0,22.0,800.0,5143.0,5153.0,1.0,Highly Resilient
2001,Andhra Pradesh,Srikakulam,rice,25.0,25.0,25.0,1200.0,2133.0,2133.0,1.0,Highly Resilient
2001,Andhra Pradesh,Visakhapatnam,chickpea,20.0,20.0,20.0,600.0,1808.0,1807.0,1.0,Highly Resilient
2001,Andhra Pradesh,Visakhapatnam,cotton,28.0,28.0,28.0,700.0,443.0,443.0,1.0,Highly Resilient
2001,Andhra Pradesh,Visakhapatnam,maize,22.0,22.0,22.0,800.0,2636.0,2636.0,1.0,Highly Resilient
2001,Andhra Pradesh,Visakhapatnam,rice,25.0,25.0,25.0,1200.0,1771.0,1769.0,1.0,Highly Resilient
2001,Andhra Pradesh,West Godavari,chickpea,20.0,20.0,20.0,600.0,1000.0,1001.0,1.0,Highly Resilient
2001,Andhra Pradesh,West Godavari,cotton,28.0,28.0,28.0,700.0,443.0,444.0,1.0,Highly Resilient
2001,Andhra Pradesh,West Godavari,maize,22.0,22.0,22.0,800.0,6228.0,6247.0,1.0,Highly Resilient
2001,Andhra Pradesh,West Godavari,rice,25.0,25.0,25.0,1200.0,3557.0,3556.0,1.0,Highly Resilient
2001,Chhattisgarh,Bastar,chickpea,20.0,20.0,20.0,600.0,789.0,789.0,1.0,Highly Resilient
2001,Chhattisgarh,Bastar,cotton,28.0,28.0,28.0,700.0,222.0,222.0,1.0,Highly Resilient
2001,Chhattisgarh,Bastar,maize,22.0,22.0,22.0,800.0,945.0,945.0,1.0,Highly Resilient
2001,Chhattisgarh,Bastar,rice,25.0,25.0,25.0,1200.0,1455.0,1454.0,1.0,Highly Resilient
2001,Chhattisgarh,Bilaspur,chickpea,20.0,20.0,20.0,600.0,698.0,698.0,1.0,Highly Resilient
2001,Chhattisgarh,Bilaspur,maize,22.0,22.0,22.0,800.0,715.0,715.0,1.0,Highly Resilient
2001,Chhattisgarh,Bilaspur,rice,25.0,25.0,25.0,1200.0,1422.0,1422.0,1.0,Highly Resilient
2001,Chhattisgarh,Durg,chickpea,20.0,20.0,20.0,600.0,736.0,735.0,1.0,Highly Resilient
2001,Chhattisgarh,Durg,maize,22.0,22.0,22.0,800.0,672.0,672.0,1.0,Highly Resilient
2001,Chhattisgarh,Durg,rice,25.0,25.0,25.0,1200.0,1294.0,1294.0,1.0,Highly Resilient
2001,Chhattisgarh,Raigarh,chickpea,20.0,20.0,20.0,600.0,753.0,753.0,1.0,Highly Resilient
2001,Chhattisgarh,Raigarh,maize,22.0,22.0,22.0,800.0,897.0,899.0,1.0,Highly Resilient
2001,Chhattisgarh,Raigarh,rice,25.0,25.0,25.0,1200.0,1252.0,1252.0,1.0,Highly Resilient
2001,Chhattisgarh,Raipur,chickpea,20.0,20.0,20.0,600.0,838.0,838.0,1.0,Highly Resilient
2001,Chhattisgarh,Raipur,maize,22.0,22.0,22.0,800.0,605.0,605.0,1.0,Highly Resilient
2001,Chhattisgarh,Raipur,rice,25.0,25.0,25.0,1200.0,1242.0,1242.0,1.0,Highly Resilient
2001,Chhattisgarh,Surguja,chickpea,20.0,20.0,20.0,600.0,649.0,650.0,1.0,Highly Resilient
2001,Chhattisgarh,Surguja,maize,22.0,22.0,22.0,800.0,622.0,622.0,1.0,Highly Resilient
2001,Chhattisgarh,Surguja,rice,25.0,25.0,25.0,1200.0,1334.0,1333.0,1.0,Highly Resilient
2001,Gujarat,Ahmedabad,chickpea,20.0,20.0,20.0,600.0,330.0,330.0,1.0,Highly Resilient
2001,Gujarat,Ahmedabad,cotton,28.0,28.0,28.0,700.0,104.0,104.0,1.0,Highly Resilient
2001,Gujarat,Ahmedabad,maize,22.0,22.0,22.0,800.0,1868.0,1868.0,1.0,Highly Resilient
2001,Gujarat,Ahmedabad,rice,25.0,25.0,25.0,1200.0,1794.0,1794.0,1.0,Highly Resilient
2001,Gujarat,Amreli,chickpea,20.0,20.0,20.0,600.0,286.0,286.0,1.0,Highly Resilient
2001,Gujarat,Amreli,cotton,28.0,28.0,28.0,700.0,178.0,178.0,1.0,Highly Resilient
2001,Gujarat,Amreli,maize,22.0,22.0,22.0,800.0,1933.0,1934.0,1.0,Highly Resilient
2001,Gujarat,Banaskantha,chickpea,20.0,20.0,20.0,600.0,1000.0,1000.0,1.0,Highly Resilient
2001,Gujarat,Banaskantha,cotton,28.0,28.0,28.0,700.0,212.0,212.0,1.0,Highly Resilient
2001,Gujarat,Banaskantha,maize,22.0,22.0,22.0,800.0,3098.0,3098.0,1.0,Highly Resilient
2001,Gujarat,Bharuch,chickpea,20.0,20.0,20.0,600.0,526.0,526.0,1.0,Highly Resilient
2001,Gujarat,Bharuch,cotton,28.0,28.0,28.0,700.0,170.0,170.0,1.0,Highly Resilient
2001,Gujarat,Bharuch,maize,22.0,22.0,22.0,800.0,1947.0,1946.0,1.0,Highly Resilient
2001,Gujarat,Bharuch,rice,25.0,25.0,25.0,1200.0,931.0,931.0,1.0,Highly Resilient
2001,Gujarat,Bhavnagar,chickpea,20.0,20.0,20.0,600.0,250.0,250.0,1.0,Highly Resilient
2001,Gujarat,Bhavnagar,cotton,28.0,28.0,28.0,700.0,133.0,133.0,1.0,Highly Resilient
2001,Gujarat,Bhavnagar,rice,25.0,25.0,25.0,1200.0,2000.0,2000.0,1.0,Highly Resilient
2001,Gujarat,Dangs,chickpea,20.0,20.0,20.0,600.0,667.0,667.0,1.0,Highly Resilient
2001,Gujarat,Dangs,maize,22.0,22.0,22.0,800.0,2000.0,2000.0,1.0,Highly Resilient
2001,Gujarat,Dangs,rice,25.0,25.0,25.0,1200.0,1258.0,1259.0,1.0,Highly Resilient
2001,Gujarat,Jamnagar,chickpea,20.0,20.0,20.0,600.0,623.0,623.0,1.0,Highly Resilient
2001,Gujarat,Jamnagar,cotton,28.0,28.0,28.0,700.0,197.0,197.0,1.0,Highly Resilient
2001,Gujarat,Jamnagar,maize,22.0,22.0,22.0,800.0,1828.0,1828.0,1.0,Highly Resilient
2001,Gujarat,Junagadh,chickpea,20.0,20.0,20.0,600.0,913.0,913.0,1.0,Highly Resilient
2001,Gujarat,Junagadh,cotton,28.0,28.0,28.0,700.0,254.0,254.0,1.0,Highly Resilient
2001,Gujarat,Junagadh,maize,22.0,22.0,22.0,800.0,1750.0,1750.0,1.0,Highly Resilient
2001,Gujarat,Kheda,chickpea,20.0,20.0,20.0,600.0,529.0,529.0,1.0,Highly Resilient
2001,Gujarat,Kheda,cotton,28.0,28.0,28.0,700.0,196.0,196.0,1.0,Highly Resilient
2001,Gujarat,Kheda,maize,22.0,22.0,22.0,800.0,2011.0,2011.0,1.0,Highly Resilient
2001,Gujarat,Kheda,rice,25.0,25.0,25.0,1200.0,1625.0,1625.0,1.0,Highly Resilient
2001,Gujarat,Kutch,chickpea,20.0,20.0,20.0,600.0,500.0,500.0,1.0,Highly Resilient
2001,Gujarat,Kutch,cotton,28.0,28.0,28.0,700.0,280.0,280.0,1.0,Highly Resilient
2001,Gujarat,Mehsana,chickpea,20.0,20.0,20.0,600.0,600.0,600.0,1.0,Highly Resilient
2001,Gujarat,Mehsana,cotton,28.0,28.0,28.0,700.0,195.0,195.0,1.0,Highly Resilient
2001,Gujarat,Mehsana,maize,22.0,22.0,22.0,800.0,1884.0,1884.0,1.0,Highly Resilient
2001,Gujarat,Mehsana,rice,25.0,25.0,25.0,1200.0,2071.0,2071.0,1.0,Highly Resilient
2001,Gujarat,Panchmahal,chickpea,20.0,20.0,20.0,600.0,491.0,491.0,1.0,Highly Resilient
2001,Gujarat,Panchmahal,cotton,28.0,28.0,28.0,700.0,166.0,166.0,1.0,Highly Resilient
2001,Gujarat,Panchmahal,maize,22.0,22.0,22.0,800.0,1845.0,1845.0,1.0,Highly Resilient
2001,Gujarat,Panchmahal,rice,25.0,25.0,25.0,1200.0,208.0,208.0,1.0,Highly Resilient
2001,Gujarat,Rajkot,chickpea,20.0,20.0,20.0,600.0,688.0,688.0,1.0,Highly Resilient
2001,Gujarat,Rajkot,cotton,28.0,28.0,28.0,700.0,196.0,196.0,1.0,Highly Resilient
2001,Gujarat,Sabarkantha,chickpea,20.0,20.0,20.0,600.0,533.0,533.0,1.0,Highly Resilient
2001,Gujarat,Sabarkantha,cotton,28.0,28.0,28.0,700.0,257.0,257.0,1.0,Highly Resilient
2001,Gujarat,Sabarkantha,maize,22.0,22.0,22.0,800.0,2132.0,2132.0,1.0,Highly Resilient
2001,Gujarat,Sabarkantha,rice,25.0,25.0,25.0,1200.0,1498.0,1498.0,1.0,Highly Resilient
2001,Gujarat,Surat,chickpea,20.0,20.0,20.0,600.0,786.0,786.0,1.0,Highly Resilient
2001,Gujarat,Surat,cotton,28.0,28.0,28.0,700.0,225.0,225.0,1.0,Highly Resilient
2001,Gujarat,Surat,maize,22.0,22.0,22.0,800.0,1944.0,1945.0,1.0,Highly Resilient
2001,Gujarat,Surat,rice,25.0,25.0,25.0,1200.0,2014.0,2014.0,1.0,Highly Resilient
2001,Gujarat,Surendranagar,chickpea,20.0,20.0,20.0,600.0,500.0,500.0,1.0,Highly Resilient
2001,Gujarat,Surendranagar,cotton,28.0,28.0,28.0,700.0,146.0,146.0,1.0,Highly Resilient
2001,Gujarat,Surendranagar,rice,25.0,25.0,25.0,1200.0,1286.0,1286.0,1.0,Highly Resilient
2001,Gujarat,Vadodara / Baroda,chickpea,20.0,20.0,20.0,600.0,524.0,524.0,1.0,Highly Resilient
2001,Gujarat,Vadodara / Baroda,cotton,28.0,28.0,28.0,700.0,149.0,149.0,1.0,Highly Resilient
2001,Gujarat,Vadodara / Baroda,maize,22.0,22.0,22.0,800.0,1819.0,1819.0,1.0,Highly Resilient
2001,Gujarat,Vadodara / Baroda,rice,25.0,25.0,25.0,1200.0,938.0,939.0,1.0,Highly Resilient
2001,Gujarat,Valsad,chickpea,20.0,20.0,20.0,600.0,1143.0,1138.0,1.0,Highly Resilient
2001,Gujarat,Valsad,rice,25.0,25.0,25.0,1200.0,2237.0,2236.0,1.0,Highly Resilient
2001,Karnataka,Bangalore,chickpea,20.0,20.0,20.0,600.0,1000.0,1001.0,1.0,Highly Resilient
2001,Karnataka,Bangalore,maize,22.0,22.0,22.0,800.0,3895.0,3896.0,1.0,Highly Resilient
2001,Karnataka,Bangalore,rice,25.0,25.0,25.0,1200.0,2397.0,2397.0,1.0,Highly Resilient
2001,Karnataka,Belgaum,chickpea,20.0,20.0,20.0,600.0,349.0,348.0,1.0,Highly Resilient
2001,Karnataka,Belgaum,cotton,28.0,28.0,28.0,700.0,211.0,211.0,1.0,Highly Resilient
2001,Karnataka,Belgaum,maize,22.0,22.0,22.0,800.0,2097.0,2097.0,1.0,Highly Resilient
2001,Karnataka,Belgaum,rice,25.0,25.0,25.0,1200.0,887.0,901.0,0.99,Highly Resilient
2001,Karnataka,Bellary,chickpea,20.0,20.0,20.0,600.0,783.0,783.0,1.0,Highly Resilient
2001,Karnataka,Bellary,cotton,28.0,28.0,28.0,700.0,229.0,229.0,1.0,Highly Resilient
2001,Karnataka,Bellary,maize,22.0,22.0,22.0,800.0,3219.0,3219.0,1.0,Highly Resilient
2001,Karnataka,Bellary,rice,25.0,25.0,25.0,1200.0,3032.0,3032.0,1.0,Highly Resilient
2001,Karnataka,Bidar,chickpea,20.0,20.0,20.0,600.0,658.0,658.0,1.0,Highly Resilient
2001,Karnataka,Bidar,cotton,28.0,28.0,28.0,700.0,152.0,152.0,1.0,Highly Resilient
2001,Karnataka,Bidar,maize,22.0,22.0,22.0,800.0,1714.0,1714.0,1.0,Highly Resilient
2001,Karnataka,Bidar,rice,25.0,25.0,25.0,1200.0,808.0,808.0,1.0,Highly Resilient
2001,Karnataka,Bijapur / Vijayapura,chickpea,20.0,20.0,20.0,600.0,666.0,666.0,1.0,Highly Resilient
2001,Karnataka,Bijapur / Vijayapura,cotton,28.0,28.0,28.0,700.0,251.0,251.0,1.0,Highly Resilient
2001,Karnataka,Bijapur / Vijayapura,maize,22.0,22.0,22.0,800.0,2816.0,2818.0,1.0,Highly Resilient
2001,Karnataka,Bijapur / Vijayapura,rice,25.0,25.0,25.0,1200.0,2444.0,2444.0,1.0,Highly Resilient
2001,Karnataka,Chickmagalur,chickpea,20.0,20.0,20.0,600.0,328.0,326.0,1.01,Highly Resilient
2001,Karnataka,Chickmagalur,cotton,28.0,28.0,28.0,700.0,143.0,143.0,1.0,Highly Resilient
2001,Karnataka,Chickmagalur,maize,22.0,22.0,22.0,800.0,2353.0,2353.0,1.0,Highly Resilient
2001,Karnataka,Chickmagalur,rice,25.0,25.0,25.0,1200.0,2353.0,2353.0,1.0,Highly Resilient
2001,Karnataka,Chitradurga,chickpea,20.0,20.0,20.0,600.0,425.0,425.0,1.0,Highly Resilient
2001,Karnataka,Chitradurga,cotton,28.0,28.0,28.0,700.0,155.0,155.0,1.0,Highly Resilient
2001,Karnataka,Chitradurga,maize,22.0,22.0,22.0,800.0,2529.0,2530.0,1.0,Highly Resilient
2001,Karnataka,Chitradurga,rice,25.0,25.0,25.0,1200.0,3165.0,3165.0,1.0,Highly Resilient
2001,Karnataka,Dakshina Kannada,rice,25.0,25.0,25.0,1200.0,2149.0,2149.0,1.0,Highly Resilient
2001,Karnataka,Dharwad,chickpea,20.0,20.0,20.0,600.0,203.0,203.0,1.0,Highly Resilient
2001,Karnataka,Dharwad,cotton,28.0,28.0,28.0,700.0,116.0,116.0,1.0,Highly Resilient
2001,Karnataka,Dharwad,maize,22.0,22.0,22.0,800.0,2252.0,2251.0,1.0,Highly Resilient
2001,Karnataka,Dharwad,rice,25.0,25.0,25.0,1200.0,431.0,432.0,1.0,Highly Resilient
2001,Karnataka,Gulbarga / Kalaburagi,chickpea,20.0,20.0,20.0,600.0,781.0,781.0,1.0,Highly Resilient
2001,Karnataka,Gulbarga / Kalaburagi,cotton,28.0,28.0,28.0,700.0,322.0,322.0,1.0,Highly Resilient
2001,Karnataka,Gulbarga / Kalaburagi,maize,22.0,22.0,22.0,800.0,2466.0,2465.0,1.0,Highly Resilient
2001,Karnataka,Gulbarga / Kalaburagi,rice,25.0,25.0,25.0,1200.0,1575.0,1574.0,1.0,Highly Resilient
2001,Karnataka,Hassan,chickpea,20.0,20.0,20.0,600.0,585.0,585.0,1.0,Highly Resilient
2001,Karnataka,Hassan,cotton,28.0,28.0,28.0,700.0,300.0,300.0,1.0,Highly Resilient
2001,Karnataka,Hassan,maize,22.0,22.0,22.0,800.0,3835.0,3832.0,1.0,Highly Resilient
2001,Karnataka,Hassan,rice,25.0,25.0,25.0,1200.0,2521.0,2521.0,1.0,Highly Resilient
2001,Karnataka,Kodagu / Coorg,maize,22.0,22.0,22.0,800.0,4280.0,4279.0,1.0,Highly Resilient
2001,Karnataka,Kodagu / Coorg,rice,25.0,25.0,25.0,1200.0,2497.0,2496.0,1.0,Highly Resilient
2001,Karnataka,Kolar,chickpea,20.0,20.0,20.0,600.0,1000.0,1001.0,1.0,Highly Resilient
2001,Karnataka,Kolar,maize,22.0,22.0,22.0,800.0,1542.0,1542.0,1.0,Highly Resilient
2001,Karnataka,Kolar,rice,25.0,25.0,25.0,1200.0,2112.0,2112.0,1.0,Highly Resilient
2001,Karnataka,Mandya,rice,25.0,25.0,25.0,1200.0,2966.0,2966.0,1.0,Highly Resilient
2001,Karnataka,Mysore,chickpea,20.0,20.0,20.0,600.0,587.0,587.0,1.0,Highly Resilient
2001,Karnataka,Mysore,cotton,28.0,28.0,28.0,700.0,214.0,214.0,1.0,Highly Resilient
2001,Karnataka,Mysore,maize,22.0,22.0,22.0,800.0,3350.0,3350.0,1.0,Highly Resilient
2001,Karnataka,Mysore,rice,25.0,25.0,25.0,1200.0,3121.0,3121.0,1.0,Highly Resilient
2001,Karnataka,Raichur,chickpea,20.0,20.0,20.0,600.0,498.0,498.0,1.0,Highly Resilient
2001,Karnataka,Raichur,cotton,28.0,28.0,28.0,700.0,170.0,170.0,1.0,Highly Resilient
2001,Karnataka,Raichur,maize,22.0,22.0,22.0,800.0,3188.0,3187.0,1.0,Highly Resilient
2001,Karnataka,Raichur,rice,25.0,25.0,25.0,1200.0,3083.0,3083.0,1.0,Highly Resilient
2001,Karnataka,Shimoge,chickpea,20.0,20.0,20.0,600.0,750.0,750.0,1.0,Highly Resilient
2001,Karnataka,Shimoge,cotton,28.0,28.0,28.0,700.0,196.0,196.0,1.0,Highly Resilient
2001,Karnataka,Shimoge,maize,22.0,22.0,22.0,800.0,2827.0,2827.0,1.0,Highly Resilient
2001,Karnataka,Shimoge,rice,25.0,25.0,25.0,1200.0,1644.0,1644.0,1.0,Highly Resilient
2001,Karnataka,Tumkur,chickpea,20.0,20.0,20.0,600.0,592.0,592.0,1.0,Highly Resilient
2001,Karnataka,Tumkur,cotton,28.0,28.0,28.0,700.0,320.0,320.0,1.0,Highly Resilient
2001,Karnataka,Tumkur,maize,22.0,22.0,22.0,800.0,2139.0,2139.0,1.0,Highly Resilient
2001,Karnataka,Tumkur,rice,25.0,25.0,25.0,1200.0,2630.0,2631.0,1.0,Highly Resilient
2001,Karnataka,Uttara Kannada,chickpea,20.0,20.0,20.0,600.0,500.0,500.0,1.0,Highly Resilient
2001,Karnataka,Uttara Kannada,cotton,28.0,28.0,28.0,700.0,295.0,295.0,1.0,Highly Resilient
2001,Karnataka,Uttara Kannada,maize,22.0,22.0,22.0,800.0,1833.0,1833.0,1.0,Highly Resilient
2001,Karnataka,Uttara Kannada,rice,25.0,25.0,25.0,1200.0,1112.0,1112.0,1.0,Highly Resilient
2001,Madhya Pradesh,Balaghat,chickpea,20.0,20.0,20.0,600.0,833.0,833.0,1.0,Highly Resilient
2001,Madhya Pradesh,Balaghat,maize,22.0,22.0,22.0,800.0,2311.0,2311.0,1.0,Highly Resilient
2001,Madhya Pradesh,Balaghat,rice,25.0,25.0,25.0,1200.0,1436.0,1435.0,1.0,Highly Resilient
2001,Madhya Pradesh,Betul,chickpea,20.0,20.0,20.0,600.0,540.0,540.0,1.0,Highly Resilient
2001,Madhya Pradesh,Betul,cotton,28.0,28.0,28.0,700.0,91.0,91.0,1.0,Highly Resilient
2001,Madhya Pradesh,Betul,maize,22.0,22.0,22.0,800.0,2274.0,2274.0,1.0,Highly Resilient
2001,Madhya Pradesh,Betul,rice,25.0,25.0,25.0,1200.0,880.0,881.0,1.0,Highly Resilient
2001,Madhya Pradesh,Bhind,chickpea,20.0,20.0,20.0,600.0,1322.0,1321.0,1.0,Highly Resilient
2001,Madhya Pradesh,Bhind,rice,25.0,25.0,25.0,1200.0,2134.0,2133.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhatarpur,chickpea,20.0,20.0,20.0,600.0,1121.0,1117.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhatarpur,maize,22.0,22.0,22.0,800.0,1167.0,1167.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhatarpur,rice,25.0,25.0,25.0,1200.0,684.0,684.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhindwara,chickpea,20.0,20.0,20.0,600.0,767.0,767.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhindwara,cotton,28.0,28.0,28.0,700.0,262.0,262.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhindwara,maize,22.0,22.0,22.0,800.0,1984.0,1984.0,1.0,Highly Resilient
2001,Madhya Pradesh,Chhindwara,rice,25.0,25.0,25.0,1200.0,445.0,445.0,1.0,Highly Resilient
2001,Madhya Pradesh,Damoh,chickpea,20.0,20.0,20.0,600.0,780.0,780.0,1.0,Highly Resilient
2001,Madhya Pradesh,Damoh,maize,22.0,22.0,22.0,800.0,2273.0,2273.0,1.0,Highly Resilient
2001,Madhya Pradesh,Damoh,rice,25.0,25.0,25.0,1200.0,624.0,624.0,1.0,Highly Resilient
2001,Madhya Pradesh,Datia,chickpea,20.0,20.0,20.0,600.0,1479.0,1479.0,1.0,Highly Resilient
2001,Madhya Pradesh,Datia,maize,22.0,22.0,22.0,800.0,1778.0,1778.0,1.0,Highly Resilient
2001,Madhya Pradesh,Datia,rice,25.0,25.0,25.0,1200.0,1150.0,1150.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dewas,chickpea,20.0,20.0,20.0,600.0,1048.0,1046.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dewas,cotton,28.0,28.0,28.0,700.0,145.0,145.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dewas,maize,22.0,22.0,22.0,800.0,1824.0,1825.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dewas,rice,25.0,25.0,25.0,1200.0,625.0,625.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dhar,chickpea,20.0,20.0,20.0,600.0,692.0,692.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dhar,cotton,28.0,28.0,28.0,700.0,142.0,142.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dhar,maize,22.0,22.0,22.0,800.0,2127.0,2127.0,1.0,Highly Resilient
2001,Madhya Pradesh,Dhar,rice,25.0,25.0,25.0,1200.0,393.0,393.0,1.0,Highly Resilient
2001,Madhya Pradesh,Guna,chickpea,20.0,20.0,20.0,600.0,945.0,945.0,1.0,Highly Resilient
2001,Madhya Pradesh,Guna,maize,22.0,22.0,22.0,800.0,1996.0,1998.0,1.0,Highly Resilient
2001,Madhya Pradesh,Guna,rice,25.0,25.0,25.0,1200.0,824.0,824.0,1.0,Highly Resilient
2001,Madhya Pradesh,Gwalior,chickpea,20.0,20.0,20.0,600.0,1134.0,1129.0,1.0,Highly Resilient
2001,Madhya Pradesh,Gwalior,maize,22.0,22.0,22.0,800.0,4000.0,4000.0,1.0,Highly Resilient
2001,Madhya Pradesh,Gwalior,rice,25.0,25.0,25.0,1200.0,2274.0,2274.0,1.0,Highly Resilient
2001,Madhya Pradesh,Hoshangabad,chickpea,20.0,20.0,20.0,600.0,1383.0,1383.0,1.0,Highly Resilient
2001,Madhya Pradesh,Hoshangabad,cotton,28.0,28.0,28.0,700.0,127.0,127.0,1.0,Highly Resilient
2001,Madhya Pradesh,Hoshangabad,maize,22.0,22.0,22.0,800.0,2071.0,2072.0,1.0,Highly Resilient
2001,Madhya Pradesh,Hoshangabad,rice,25.0,25.0,25.0,1200.0,1211.0,1210.0,1.0,Highly Resilient
2001,Madhya Pradesh,Indore,chickpea,20.0,20.0,20.0,600.0,656.0,656.0,1.0,Highly Resilient
2001,Madhya Pradesh,Indore,maize,22.0,22.0,22.0,800.0,1442.0,1442.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jabalpur,chickpea,20.0,20.0,20.0,600.0,993.0,994.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jabalpur,maize,22.0,22.0,22.0,800.0,1965.0,1963.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jabalpur,rice,25.0,25.0,25.0,1200.0,839.0,840.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jhabua,chickpea,20.0,20.0,20.0,600.0,495.0,495.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jhabua,cotton,28.0,28.0,28.0,700.0,84.0,84.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jhabua,maize,22.0,22.0,22.0,800.0,2023.0,2025.0,1.0,Highly Resilient
2001,Madhya Pradesh,Jhabua,rice,25.0,25.0,25.0,1200.0,204.0,204.0,1.0,Highly Resilient
